geneID	RNAi-GLAD_1	RNAi-GLAD_2	RNAi-GLAD_3	RNAI-GFP_1	RNAI-GFP_2	RNAi-GFP_3
FBgn0032061	2.465766122	0.19653659	0.27601948	0.311682447	1.204913176	1.55634994
FBgn0262423	37.23389311	31.82931438	43.34705917	52.44395958	36.38918389	33.86467459
FBgn0052102	0.078711355	0	0.083304007	0	0.384628322	0.24900496
FBgn0261618	39.71861589	44.97541873	51.34026206	50.00289162	50.19301686	41.76303286
FBgn0000356	0	0	0	0	0	0
FBgn0264441	0.454714801	0.785276729	0.721869771	0.355814475	0.666598324	0.659312249
FBgn0032730	1.045609327	1.215565348	0.931179042	1.245244702	1.134046484	1.13957958
FBgn0031461	28.55683871	24.66395957	26.91473294	28.29780344	26.0632341	35.87337772
FBgn0038547	3.753818199	3.64790017	3.838173347	4.182009654	3.938106329	3.270733802
FBgn0039908	53.13802176	51.5837445	53.70453052	56.07927559	55.13760216	54.48085373
FBgn0039421	1.121104974	0	0	0.033958645	0.176721121	0.572038422
FBgn0035588	47.72614266	50.68300841	49.08684789	48.60517806	51.5552675	48.38704891
FBgn0264571	3.930922486	3.345793802	4.085993283	3.295658662	3.36152543	4.163689499
FBgn0037045	13.19030469	12.51829901	13.5826375	14.58016465	12.89106195	11.65370856
FBgn0085352	0.110929992	0	0	0	0	0
FBgn0030747	1.415247252	0.824209025	0.907440903	1.212516154	0.989399523	0.890530647
FBgn0039808	47.07985699	47.71405882	51.92995625	49.50076369	48.77547102	51.33346702
FBgn0041342	72.45082411	72.14785858	72.12432495	81.60817778	73.3949705	61.77754307
FBgn0039368	0.339833151	0	0	0	0.09489243	0.268767259
FBgn0052588	0.254496149	0.065925907	0	0	0.186541879	0.050318982
FBgn0263397	95.858987	93.31255153	115.4569321	128.4966305	116.2030322	88.55379545
FBgn0052719	0.254085777	0.034340662	0.011691791	0.010373332	0.053982922	0.087370161
FBgn0037222	0.840809004	1.387512592	1.285365689	1.081934778	1.643467869	1.206813858
FBgn0262223	0	0	0	0	0	0
FBgn0038014	0.224889586	0.093210368	0.04760229	0.126702844	0.219787613	0.177860686
FBgn0041629	33.35246815	42.2987259	55.2728306	51.21521196	51.58726911	39.51931709
FBgn0036349	0.070425949	0.145947813	0.074535165	0	0.068828226	0
FBgn0040333	1.834574853	1.463730253	1.669792067	2.29114642	2.13361603	1.755623661
FBgn0259179	1.859856852	1.270163791	1.140763269	1.78609734	1.383902576	1.370633424
FBgn0030358	16.52880303	15.79224654	18.34217968	17.47255614	17.43464368	16.0566808
FBgn0013305	232.1614458	234.5500327	186.0041718	169.0911271	178.8971241	229.4516385
FBgn0262468	52.51972178	53.43177566	51.17855725	60.33638245	55.91622774	52.71866901
FBgn0035332	0.040205612	0	0	0	0	0
FBgn0053504	0.603084184	0.624903313	0	2.831481386	0.589402274	1.907868991
FBgn0031040	6.72114455	5.242795517	6.154212105	5.814774119	4.649729052	6.151783921
FBgn0038432	11.81132828	11.05582477	11.39098454	11.17834343	10.79202619	12.25245299
FBgn0025835	1.724007929	1.22892893	1.656374827	1.469588968	1.589299165	1.769627484
FBgn0035621	0	0	0.042155702	0.037401894	0	0
FBgn0040297	49.34456697	47.08239855	51.6653399	56.12123419	52.46775973	48.58621817
FBgn0034407	12.17962015	40.52289681	6.545843784	52.62654225	27.80537973	32.66059727
FBgn0001994	30.7263263	34.94773781	35.24168014	36.00568432	33.92929374	31.26505002
FBgn0033339	38.34707607	37.28707219	32.14101017	28.71367858	28.11039922	38.67995071
FBgn0039563	8.159054897	8.154683513	7.513234051	8.294774802	8.50764378	6.325809433
FBgn0259856	0	0.026663543	0	0	0.025148775	0
FBgn0053100	29.88162254	30.58280634	29.24148988	30.41963494	30.12512529	27.98237026
FBgn0033827	0.164688373	0.170646674	0.139438092	0.154642445	0.128761728	0.02604975
FBgn0032445	11.63959894	11.02381711	9.866145471	8.20955464	8.750412607	10.24687571
FBgn0033571	14.19567387	14.80540156	11.83259869	11.89222182	11.78804548	14.30901743
FBgn0010114	133.8105953	129.8166871	134.8254952	143.427415	137.9565519	122.6909886
FBgn0038918	0.096439138	0.024982058	0.025516543	0.045278193	0.094251265	0.152543579
FBgn0032124	0.553352935	0.62797976	0.836628555	0.593826988	0.386285183	0.875271589
FBgn0083053	0	0.31026668	0	0	0.29264029	0
FBgn0033038	14.33085584	14.96924922	15.57529774	13.583458	13.23287755	14.64418361
FBgn0035271	22.04857775	23.06701556	19.72771519	20.10351784	20.6114855	25.10366425
FBgn0038139	0.882551766	0.693744829	0.869629894	0.60010501	0.922014503	0.758164357
FBgn0025583	1066.675969	1325.080597	593.8769562	641.1509022	788.9165285	1389.453033
FBgn0035283	36.36385491	35.00400616	35.85411922	40.99276781	37.15110147	35.54750879
FBgn0040037	0	0	0	0	0	0
FBgn0036208	18.04321676	18.1379169	20.01438448	15.53772937	18.97908273	19.71297969
FBgn0052354	4.399119761	4.817579737	5.868537988	5.701459073	5.033034923	4.625012464
FBgn0036620	84.58352539	91.01643152	83.16272955	123.376193	109.592222	65.80769206
FBgn0011887	0	0	0	0	0.573254267	0.463899652
FBgn0264303	0	0	0	0	0	0
FBgn0037659	18.64056586	18.47482092	18.99022193	19.60483182	18.46332479	19.01320965
FBgn0011569	0.406004524	0.16527243	0.276231914	0.163387886	0.255081648	0.252293546
FBgn0260027	5.957992224	6.037865493	4.711898843	5.225685065	4.99099357	5.281646496
FBgn0015794	78.7766	72.16503917	59.56778509	64.91256362	66.25023587	63.69006872
FBgn0004436	92.9686085	94.77174996	78.15518961	89.05845062	82.05676453	90.89755058
FBgn0031428	13.12531023	14.8110003	18.08719993	19.18259646	19.59820008	13.3346282
FBgn0263746	0.355684794	0.340202954	0.579135847	0.359679552	0.534793118	0.411136624
FBgn0037544	17.41340353	15.52062084	14.84438283	16.45059185	14.84579746	14.35795227
FBgn0052053	0.185248974	0.054843183	0.028008269	0.049699673	0.025863759	0.125579757
FBgn0085438	1.179745981	1.222428296	1.248581835	1.162263001	0.945066881	1.208360114
FBgn0061469	16.24650355	16.31501106	15.10990489	14.13921886	14.43137191	14.94138201
FBgn0260487	0.807461486	0.568613963	0.962434289	0.986404757	0.658896061	0.68200553
FBgn0026388	0	0	0	0	0	0
FBgn0039712	20.14077811	18.86467378	18.22765731	18.40588744	19.18788189	19.61642632
FBgn0086446	25.88491835	23.93873961	23.61880401	20.27388663	21.27842109	25.2071801
FBgn0053886	0	0	0	0	0	0
FBgn0037668	0.471574637	0.19545434	0.099818018	0.132842629	0.230438114	0.298367177
FBgn0051070	0	0	0	0	0	0
FBgn0039890	45.85376615	48.42989139	47.8433765	51.78381228	51.65679053	46.45298294
FBgn0263492	0.179722884	0.232781402	0.28531404	0.126569892	0.351291177	0.319813296
FBgn0085225	0	0	0	0	0	0
FBgn0039083	1.042186507	0.401102752	0.787854312	0.447366183	0.582024499	0.8713442
FBgn0000579	516.9967065	545.0635182	599.6068324	562.5265401	572.4451448	547.7424636
FBgn0002021	19.59810996	18.50844653	17.83939167	16.67812408	18.34211566	18.38481746
FBgn0039518	0.681386977	0.032092684	0.065558597	0.04362427	0.302694839	0.57563823
FBgn0086779	20.14281784	21.11409649	16.48037197	19.08218156	18.63629345	19.32790913
FBgn0037656	4.919771534	3.832113103	3.80637265	4.33292936	3.946006192	3.649441953
Novel00005	0.358103751	0.318051148	0.324855771	0.480370797	0.449973779	0.283217111
FBgn0085305	0.035682481	0	0.037764483	0	0.209237807	0
FBgn0052822	0.184564556	0.239052453	0.146500151	0.238296009	0.225471775	0.109476319
FBgn0033265	5.044945753	4.987875778	3.359314868	3.631857911	3.738957382	4.122945164
FBgn0032780	2.43992566	2.741851051	2.036736182	1.807057783	1.64569062	2.63633502
FBgn0034110	16.74999844	18.73321264	16.57641027	14.69294143	16.73902459	15.87518608
FBgn0039682	1821.643767	2306.055195	1800.711096	1624.688151	1952.54419	2083.122295
FBgn0040079	19.96112216	20.75606489	20.43834278	19.38641819	20.57204846	20.78532918
FBgn0041624	0.070137555	0	0	0.032929595	0.102819561	0.083205589
FBgn0053777	2.145073996	1.709754728	2.619501737	2.014225294	1.451360513	1.892245787
FBgn0041238	0	0	0	0	0.029595164	0.047899115
FBgn0035558	14.54501127	15.51889931	16.88394167	16.51253072	16.81095986	16.02118013
FBgn0085460	0.9581869	0.930800039	1.246492039	1.087183249	0.799883459	1.057777715
FBgn0262291	0.497895082	0	0	0	0	0.393775286
FBgn0037040	0.760314418	0	0	0.02266462	0.224099117	0.448601946
FBgn0263494	0	0	0	0	0	0
FBgn0039128	0.16644889	0.129353164	0.308281497	0.156295571	0.366013657	0.065820553
FBgn0003358	4.296060545	0.048917459	1.199136848	2.615452155	3.82949019	0.597392275
FBgn0260771	5.208821924	5.94974993	5.534450149	5.411004322	5.531574217	5.222425871
FBgn0261639	0	0	0	0	0	0
FBgn0263544	0	0	0	0	0	0
FBgn0001319	3.429523449	3.410938192	3.709110322	3.584667022	3.64530059	3.04890961
FBgn0086358	28.24826041	28.06850894	31.58954356	29.49183563	31.33355708	28.90938286
FBgn0038474	18.18340123	17.86881061	18.12695202	16.96406437	18.86006537	19.29822552
FBgn0031693	46.16019378	48.57591753	41.45479423	45.46822042	45.59023053	50.59374253
FBgn0038127	1.504820281	0.283502461	0.434351885	0.214094972	1.114152329	1.118003102
FBgn0052370	0.58656133	0	0	0	0	0
FBgn0003060	4.934811188	5.270682727	1.205249469	4.705078643	3.784088005	1.981443726
FBgn0027376	0.689018055	0.062082279	0.105684189	0.215662738	0.40012827	0.426467451
FBgn0031455	0	0	0	0	0	0
FBgn0034114	4.674091601	5.028759782	4.018103124	4.086285934	4.83058426	4.928861045
FBgn0037913	87.02891303	103.5775869	157.7951969	113.2080451	135.4993913	133.9721016
FBgn0034443	100.2255816	105.0075504	53.85412097	56.5638057	63.06486217	93.78953965
FBgn0263321	74.0456761	89.56207325	35.73248579	27.28091592	44.67988373	91.27990969
FBgn0034436	10.22236366	12.73332867	8.13945912	7.401486913	8.024460493	12.1107609
FBgn0262867	4.619474706	4.179073315	6.590764193	5.822512635	6.22504182	4.341985249
FBgn0004242	159.9590318	163.7111572	159.2838606	183.104904	171.8210647	156.2948136
FBgn0037207	10.1253393	11.10187589	8.082336636	9.846620982	8.410357296	9.765766852
FBgn0038966	72.95637558	67.28651862	45.98845623	74.56513846	72.83225419	43.33380399
FBgn0262393	0.713649618	0	0	0	1.394918716	1.69323373
FBgn0039300	1141.899868	1171.118235	1058.429656	1077.696209	1183.966813	1214.871285
FBgn0260466	0	0	0	0	0	0
FBgn0030937	0.091428421	0.094736232	0.161271815	0.200319751	0.148923706	0.120514856
FBgn0034791	37.2255071	36.57373307	34.60043206	34.18503596	34.77871663	33.63585922
FBgn0004189	0	0	0	0	0	0
FBgn0083045	0	0	0	0	0	0.218481772
FBgn0020018	9.158862771	10.42852241	9.857556989	8.843118421	9.911929967	10.57887418
FBgn0015905	3.213373143	3.410446822	2.740504586	2.826942763	2.881307511	3.343288457
FBgn0083120	3.884786227	3.75697919	1.827313711	1.783376582	2.193622174	4.028257663
FBgn0053383	0	0	0	0	0	0
FBgn0034293	6.38707892	7.306447085	10.54521373	7.388882451	7.290863931	9.537068262
FBgn0039396	0.51623683	0.594348764	0.637417938	0.673259137	0.728758606	0.748515915
FBgn0263220	79.00955803	75.10754709	79.30541508	82.26827931	79.44039514	71.14504182
FBgn0030929	14.31430348	0.256834357	0.786987787	1.45466844	1.090095668	0.980164243
FBgn0038539	2.551211195	0.28578509	0.437849083	0.323728146	1.549909684	1.79957208
FBgn0041087	8.799016653	8.192081931	8.989714251	9.059876299	9.344394448	8.595357387
FBgn0036345	0.735089735	0	0.064831731	0	0.538809804	0.872051706
FBgn0053302	0.034897292	0.072319699	0	0.06553714	0	0.055199144
FBgn0083952	0	0	0	0	0	0
FBgn0053087	10.67343191	10.17933561	16.59274287	13.70915206	13.33448623	11.65645959
FBgn0260499	95.40279041	97.51470954	96.00910969	111.0605544	106.6971497	89.89544032
FBgn0000227	0	0	0	0	0	0
FBgn0085364	7156.100049	7664.105346	3643.408157	4423.742769	4373.826455	7256.560553
FBgn0025638	89.91985187	90.32084665	89.3399778	85.33738184	86.64153288	90.25972453
FBgn0000307	12.93212895	14.01316568	14.8899963	13.53553623	13.08711006	14.45033009
FBgn0050098	1.429063512	1.864668228	0.952281163	0.646095753	0.827640276	1.381377332
FBgn0032470	3.482582163	2.847734302	3.019678435	2.915551828	2.685953235	3.849389763
FBgn0031703	14.62833657	15.89397927	19.93212566	22.24455639	19.00407932	12.45920255
FBgn0024984	0	0	0	0	0	0.038007491
FBgn0053757	0.079737387	0.082622226	0.253169721	0.074873437	0.07792842	0.063062709
FBgn0051613	0	0	0	0	0	0
FBgn0038306	6.079677278	4.995414002	4.976617442	5.664219114	4.734832246	5.822545271
FBgn0037956	16.06598676	16.7207722	17.91966669	17.2715672	15.67376349	16.39916791
FBgn0032271	0.096439138	0.059956939	0.081652937	0.090556387	0.094251265	0.152543579
FBgn0036222	0.518293019	0.061966669	0.021097477	0.074873437	0.19482105	0.173422449
FBgn0053450	0	0	0	0	0	0
FBgn0054040	0.960682178	0	0	0.257737408	1.922484127	0.217081247
FBgn0052188	0.367019804	0	0.776869372	0	0	0.290268639
FBgn0029785	1741.652584	1753.814513	1772.737095	1678.206706	1724.556203	1811.671748
FBgn0025740	10.32681998	10.41036443	10.96228938	11.19231154	11.04707529	10.20909484
FBgn0032612	0.850064775	0.805320662	0.976778469	0.50173272	0.712096905	0.941218976
FBgn0011606	1.957492989	1.126840889	1.100908084	1.402984019	1.450986562	1.241505296
FBgn0010358	0.105725869	0	0.055947383	0.049638316	0	0
FBgn0033141	0.801537502	0	0.044647665	0	0.206145623	0.200185269
FBgn0264089	25.65628073	23.15408376	27.76218454	27.27778622	25.35060658	24.71404002
FBgn0038356	0.38061313	0	0	0	0.185989162	0.451528995
FBgn0250904	1.240762789	0.026237809	0.02679916	0.380433218	0.197977819	0.020026419
FBgn0036697	31.75119382	31.47656887	24.11250148	23.60458877	24.28002421	28.37058898
FBgn0015831	0.714393778	0.09253	0.23627414	0.209630009	0.174546659	0.423749838
FBgn0261573	26.18460557	24.82076529	21.74436284	25.88530727	20.96983454	21.21821871
FBgn0030991	17.92044899	16.33477636	23.43156359	22.16067261	22.29453194	17.23486417
FBgn0036479	2.289680219	2.230573524	3.293173413	2.480781452	2.333364945	2.646645044
FBgn0262445	0	0	0	0	0	0
FBgn0034583	234.4301954	243.6793169	260.5749353	218.4605459	225.6727493	251.7879569
FBgn0052350	5.901912453	6.661460523	5.513295884	5.881197905	6.827450254	6.406186685
FBgn0033402	19.78328131	18.04805499	17.76566468	17.60477551	15.85373719	17.08114629
FBgn0028467	16.6819008	17.4419867	15.27013159	15.58155631	15.49134957	16.42949517
FBgn0051459	1.092535235	0.043540859	0.088944809	0.157829384	0.698143813	0.930530803
FBgn0261067	13.35707841	16.84565561	13.73253941	12.97232345	12.23351173	15.63449326
FBgn0050067	0.122339935	0.06338305	0.4531738	0.287193112	0	0.241890533
FBgn0001313	0.017196376	0	0	0	0.00336125	0.002720054
FBgn0000442	0.165772269	0.051530935	0.140355803	0.20235829	0.178212612	0.078663588
FBgn0031343	0.783751868	0	0.055298816	0.098125773	0.280856117	0.557868343
FBgn0017430	9.038398585	7.774367618	8.605500856	7.667845435	7.7419694	8.942261262
FBgn0039855	1.200022288	0.565199174	0.750478905	0.384143653	0.799634933	1.013783252
FBgn0002962	0.036488263	0.018904191	0.019308641	0	0.03566047	0.01442892
FBgn0029987	1.005140307	0.416602208	0.354596088	0.188765426	0.130978283	0.211985443
FBgn0053687	0	0	0	0	0	0
FBgn0031470	0.244679869	0.295787568	0	0	0.119564461	0.161260355
FBgn0015558	40.20961072	37.71197611	41.59686725	42.50409442	42.97211507	38.02072861
FBgn0260859	18.4977981	18.61489761	15.91143566	14.65323078	14.02358282	17.33871339
FBgn0037477	0	0	0	0	0	0
FBgn0035944	55.07712452	56.98217561	50.81988522	46.43853084	49.15952433	58.66979656
FBgn0005696	1.243532732	0.859015202	0.877393612	0.836835689	0.789958808	0.885136703
FBgn0033701	0.327696253	0	0	0	0	0.086389476
FBgn0259850	0	0.032599658	0	0	0	0
FBgn0083014	0	0	0	0	0.277136169	0.224269368
FBgn0031195	12.51364782	13.12043813	12.45703445	13.40234523	12.90784159	10.48472275
FBgn0035714	16.28013191	16.82291793	13.5008028	12.27152235	13.64404869	16.01516903
FBgn0041622	0.036225869	0	0	0.034016105	0	0.028650317
FBgn0039790	52.96451829	48.58973015	55.97034625	55.1346478	53.87092801	54.29299198
FBgn0037094	40.62574776	41.7388145	38.20533142	37.75246679	37.66031291	37.16239603
FBgn0003292	2.911428151	2.663447013	3.17846249	2.795404931	2.935096961	3.173840865
FBgn0034986	20.32087048	16.92005156	23.10674321	19.53562185	23.93822372	19.80222497
FBgn0261839	0	0	0.048859709	0	0	0
FBgn0031139	0.414043292	0.035751922	0	0.080997252	0.134883357	0.191017504
FBgn0001218	345.985609	383.1234914	147.2778364	141.300861	113.6151186	319.6912534
FBgn0004400	0.163743698	0.02827797	0.17329782	0.051251798	0.106685944	0.129501624
FBgn0037808	21.51207221	22.12373797	22.37993121	22.06128078	22.20543682	21.55244021
FBgn0039669	0.598866812	0	0	0.056233616	0.058528058	0.236815906
FBgn0260439	84.91727351	82.61652761	83.99341991	80.99175865	81.66802431	82.63203029
FBgn0051202	0.203174268	0.15789372	0.107514543	0.238475894	0.124103089	0.040171619
FBgn0003887	435.7736554	381.8144026	408.90454	332.7175028	307.2981309	457.3689161
FBgn0051072	43.60554842	41.70655648	43.58741117	44.32698738	46.48394457	40.47431257
FBgn0037743	20.23183959	21.20961904	19.79833303	18.13851234	18.89515933	21.40161667
FBgn0028694	55.11879914	55.82745488	45.35489443	42.70333342	48.87989175	50.23633847
FBgn0035904	84.37428401	77.00213248	74.79168057	70.19117011	72.39010633	79.53009277
FBgn0034731	29.72494894	24.04248685	28.08774932	27.06378676	25.71651551	24.42144957
FBgn0031637	75.95800086	71.01289766	75.05854411	73.6124198	68.33010133	70.21614382
FBgn0052034	0	0	0	0	0	0
FBgn0034052	40.13937315	56.0976422	0.578766029	0.102699963	0.481006454	25.38769347
FBgn0031389	4.716956833	4.033466836	4.071294036	4.945250377	4.788972275	3.440795814
FBgn0038307	17.32459289	17.17088859	18.15148105	15.45168895	15.57250258	18.23834978
FBgn0050211	0	0	0	0	0	0
FBgn0038052	4.223859938	0.467736365	0.64836613	0.39359297	1.607097617	2.295045718
FBgn0085314	0.088928301	0	0	0	0.26073247	0.03516581
FBgn0261619	598.265777	627.356491	588.1414005	598.8772134	588.395688	605.5016612
FBgn0036752	15.15056614	12.78200337	10.35675623	11.17898633	10.82599328	14.24778266
FBgn0054026	4.011145394	0	0.424518783	2.63652693	2.548095078	0.237925114
FBgn0051677	0.064681234	0	0.068455257	0	0.189641517	0.102310195
FBgn0039398	1.999148767	0	0.024602269	0.174623391	0.726993467	1.213392249
FBgn0036881	0.676339794	0.681068149	0.907355774	0.769255855	0.465490116	0.768453128
FBgn0034821	0.373150127	0.579975623	0.756935179	0.613179193	0.607807719	0.541047815
FBgn0260799	50.91781128	55.86165496	51.8303463	55.60213557	57.45500899	55.57988644
FBgn0031130	0.760918817	0	0.07321063	0.064954823	0.27042043	0.437669462
FBgn0263562	0	0	0	0	0	0
FBgn0033240	4.195829412	5.016497698	5.20922145	4.217697838	4.78408052	5.020140203
FBgn0261065	6.97834668	6.493397441	7.008920736	6.608358588	7.322357247	6.738538666
FBgn0037383	10.44931653	11.16421623	7.913338598	7.762312744	7.897479063	10.76176752
FBgn0011879	1.18941603	0	0	0	0	0
FBgn0033867	0.012494595	0.05178656	0.06611815	0.058662147	0.048844542	0.079053807
FBgn0036818	3.614830963	3.011936071	2.8791721	3.2193623	2.731564065	3.006263541
FBgn0035815	13.26110111	12.61879799	9.939010797	10.91857727	9.386206781	11.21802446
FBgn0086658	0	0	0	1.386449506	0	0.23354948
FBgn0035411	9.399895784	9.981108054	10.3353885	9.177692926	9.877064198	10.60900326
FBgn0085326	0.121991388	0.063202472	0	0	0	0.048240277
FBgn0011603	22.75004583	23.05563318	27.88868846	25.21269917	23.45415815	24.26032858
FBgn0037414	0.143154084	0.14833329	0.033668187	0.089614493	0.108816096	0.075478472
FBgn0013674	3636.658096	3757.715304	3137.668002	4150.983787	3843.273507	3867.341429
FBgn0032748	15.15883359	14.52123067	13.92598243	14.15003534	13.46281382	14.85417038
